source,text,created_at,retweet_count,favorite_count,is_retweet,id_str,at_who,words,tweet_len,tweet_no_words,capital_words,has_endors
Twitter for iPhone,So why didnt the highly conflicted Robert Mueller investigate how and why Crooked Hillary Clinton deleted and acid washed Emails immediately AFTER getting a SUBPOENA from the United States Congress She must have GREAT lawyers ,2019-07-24 11:43:10,25497.0,105482,false,1.15399402609963e+18,[],"['So', 'why', 'didnt', 'the', 'highly', 'conflicted', 'Robert', 'Mueller', 'investigate', 'how', 'and', 'why', 'Crooked', 'Hillary', 'Clinton', 'deleted', 'and', 'acid', 'washed', 'Emails', 'immediately', 'AFTER', 'getting', 'a', 'SUBPOENA', 'from', 'the', 'United', 'States', 'Congress', 'She', 'must', 'have', 'GREAT', 'lawyers']",226,35,AFTER,0
Twitter for iPhone,Why didnt Robert Mueller amp his band of Angry Democrats spend any time investigating Crooked Hillary Clinton Lyin amp Leakin James Comey Lisa Page and her Psycho lover Peter S Andy McCabe the beautiful Ohr family Fusion GPS and many more including HIMSELF amp Andrew W ,2019-07-24 11:36:27,21010.0,81353,false,1.153992334054441e+18,[],"['Why', 'didnt', 'Robert', 'Mueller', 'amp', 'his', 'band', 'of', 'Angry', 'Democrats', 'spend', 'any', 'time', 'investigating', 'Crooked', 'Hillary', 'Clinton', 'Lyin', 'amp', 'Leakin', 'James', 'Comey', 'Lisa', 'Page', 'and', 'her', 'Psycho', 'lover', 'Peter', 'S', 'Andy', 'McCabe', 'the', 'beautiful', 'Ohr', 'family', 'Fusion', 'GPS', 'and', 'many', 'more', 'including', 'HIMSELF', 'amp', 'Andrew', 'W']",270,46,S,0
Twitter for iPhone,So Robert Mueller has now asked for his long time Never Trumper lawyer to sit beside him and help with answers Whats this all about His lawyer represented the basement server guy who got off free in the Crooked Hillary case This should NOT be allowed Rigged Witch Hunt ,2019-07-24 02:29:14,25253.0,101446,false,1.1538546217834004e+18,[],"['So', 'Robert', 'Mueller', 'has', 'now', 'asked', 'for', 'his', 'long', 'time', 'Never', 'Trumper', 'lawyer', 'to', 'sit', 'beside', 'him', 'and', 'help', 'with', 'answers', 'Whats', 'this', 'all', 'about', 'His', 'lawyer', 'represented', 'the', 'basement', 'server', 'guy', 'who', 'got', 'off', 'free', 'in', 'the', 'Crooked', 'Hillary', 'case', 'This', 'should', 'NOT', 'be', 'allowed', 'Rigged', 'Witch', 'Hunt']",269,49,NOT,0
Twitter for iPhone,Here we go with the Fake Polls Just like what happened with the Election against Crooked Hillary Clinton ABC NBC CNN they all got it wrong on purpose Suppression Polls so early They will never learn ,2019-07-15 14:49:18,23191.0,100295,false,1.1507793753584804e+18,"['@nytimes', '@washingtonpost']","['Here', 'we', 'go', 'with', 'the', 'Fake', 'Polls', 'Just', 'like', 'what', 'happened', 'with', 'the', 'Election', 'against', 'Crooked', 'Hillary', 'Clinton', 'ABC', 'NBC', 'CNN', 'they', 'all', 'got', 'it', 'wrong', 'on', 'purpose', 'Suppression', 'Polls', 'so', 'early', 'They', 'will', 'never', 'learn']",199,36,ABC,0
Twitter for iPhone,RT Hillary Clinton is not above the law yet she has a record of contempt for the rule of law Our leaders are bound by the ,2019-07-13 12:12:11,7841.0,0,false,1.1500150622010327e+18,['@JudicialWatch:'],"['RT', 'Hillary', 'Clinton', 'is', 'not', 'above', 'the', 'law', 'yet', 'she', 'has', 'a', 'record', 'of', 'contempt', 'for', 'the', 'rule', 'of', 'law', 'Our', 'leaders', 'are', 'bound', 'by', 'the']",122,26,RT,0
Twitter for iPhone,Andy McCabe is a major sleazebag Among many other things he took massive amounts of money from Crooked Hillary reps for wifes campaign while Hillary was under investigation by FBI ,2019-07-13 11:56:33,22030.0,73303,false,1.150011125347627e+18,[],"['Andy', 'McCabe', 'is', 'a', 'major', 'sleazebag', 'Among', 'many', 'other', 'things', 'he', 'took', 'massive', 'amounts', 'of', 'money', 'from', 'Crooked', 'Hillary', 'reps', 'for', 'wifes', 'campaign', 'while', 'Hillary', 'was', 'under', 'investigation', 'by', 'FBI']",180,30,FBI,0
Twitter for iPhone,Impossible to believe that has hired the person fired by after they tried to hide the bad facts amp failed for giving Crooked Hillary Clinton the questions to a debate something unimaginable Now she is all over Fox including Shep Smith by far ,2019-07-08 03:17:38,22100.0,98949,false,1.1480685982897193e+18,"['@FoxNews', '@donnabrazile', '@CNN']","['Impossible', 'to', 'believe', 'that', 'has', 'hired', 'the', 'person', 'fired', 'by', 'after', 'they', 'tried', 'to', 'hide', 'the', 'bad', 'facts', 'amp', 'failed', 'for', 'giving', 'Crooked', 'Hillary', 'Clinton', 'the', 'questions', 'to', 'a', 'debate', 'something', 'unimaginable', 'Now', 'she', 'is', 'all', 'over', 'Fox', 'including', 'Shep', 'Smith', 'by', 'far']",243,43,,0
Twitter for iPhone,RT Did Joe Biden forget about Obamas Secretary of State Hillary Clinton offering a reset with Russia undermining our nat ,2019-07-06 22:59:38,10690.0,0,false,1.1476412812938199e+18,['@SteveScalise:'],"['RT', 'Did', 'Joe', 'Biden', 'forget', 'about', 'Obamas', 'Secretary', 'of', 'State', 'Hillary', 'Clinton', 'offering', 'a', 'reset', 'with', 'Russia', 'undermining', 'our', 'nat']",121,20,RT,0
Twitter for iPhone,As most people are aware according to the Polls I won EVERY debate including the three with Crooked Hillary Clinton despite the fact that in the first debate they modulated the sound on me and got caught This crew looks somewhat easier than Crooked but you never know ,2019-07-02 11:38:22,16415.0,83468,false,1.1460202830458102e+18,[],"['As', 'most', 'people', 'are', 'aware', 'according', 'to', 'the', 'Polls', 'I', 'won', 'EVERY', 'debate', 'including', 'the', 'three', 'with', 'Crooked', 'Hillary', 'Clinton', 'despite', 'the', 'fact', 'that', 'in', 'the', 'first', 'debate', 'they', 'modulated', 'the', 'sound', 'on', 'me', 'and', 'got', 'caught', 'This', 'crew', 'looks', 'somewhat', 'easier', 'than', 'Crooked', 'but', 'you', 'never', 'know']",268,48,I,0
Twitter for iPhone,The Stock Market went up massively from the day after I won the Election all the way up to the day that I took office because of the enthusiasm for the fact that I was going to be President That big Stock Market increase must be credited to me If Hillary won a Big Crash ,2019-06-28 09:12:18,22510.0,119813,false,1.1445339734288425e+18,[],"['The', 'Stock', 'Market', 'went', 'up', 'massively', 'from', 'the', 'day', 'after', 'I', 'won', 'the', 'Election', 'all', 'the', 'way', 'up', 'to', 'the', 'day', 'that', 'I', 'took', 'office', 'because', 'of', 'the', 'enthusiasm', 'for', 'the', 'fact', 'that', 'I', 'was', 'going', 'to', 'be', 'President', 'That', 'big', 'Stock', 'Market', 'increase', 'must', 'be', 'credited', 'to', 'me', 'If', 'Hillary', 'won', 'a', 'Big', 'Crash']",271,55,I,0
Twitter for iPhone,Ever since the passage of the Super Predator Crime Bill pushed hard by together with Bill and Crooked Hillary Clinton which inflicted great pain on many but especially the African American Community Democrats have tried and failed to pass Criminal Justice Reform ,2019-06-26 23:46:04,16054.0,68470,false,1.1440290894659584e+18,['@JoeBiden'],"['Ever', 'since', 'the', 'passage', 'of', 'the', 'Super', 'Predator', 'Crime', 'Bill', 'pushed', 'hard', 'by', 'together', 'with', 'Bill', 'and', 'Crooked', 'Hillary', 'Clinton', 'which', 'inflicted', 'great', 'pain', 'on', 'many', 'but', 'especially', 'the', 'African', 'American', 'Community', 'Democrats', 'have', 'tried', 'and', 'failed', 'to', 'pass', 'Criminal', 'Justice', 'Reform']",263,42,,0
Twitter for iPhone,Why arent the Democrats in the House calling Comey Brennan Clapper Page and her FBI lover whose invaluable phone records were illegally deleted Crooked Hillary Podesta Ohr and Nellie the GPS Fusion characters Christopher Steele the DNC amp their missing server ,2019-06-26 22:47:42,20340.0,83401,false,1.1440144011643372e+18,[],"['Why', 'arent', 'the', 'Democrats', 'in', 'the', 'House', 'calling', 'Comey', 'Brennan', 'Clapper', 'Page', 'and', 'her', 'FBI', 'lover', 'whose', 'invaluable', 'phone', 'records', 'were', 'illegally', 'deleted', 'Crooked', 'Hillary', 'Podesta', 'Ohr', 'and', 'Nellie', 'the', 'GPS', 'Fusion', 'characters', 'Christopher', 'Steele', 'the', 'DNC', 'amp', 'their', 'missing', 'server']",261,41,FBI,0
Twitter for iPhone,RT Hillary Clinton is not above the law yet she has a record of contempt for the rule of law Our leaders are bound by the ,2019-06-26 10:23:08,5918.0,0,false,1.143827024911446e+18,['@JudicialWatch:'],"['RT', 'Hillary', 'Clinton', 'is', 'not', 'above', 'the', 'law', 'yet', 'she', 'has', 'a', 'record', 'of', 'contempt', 'for', 'the', 'rule', 'of', 'law', 'Our', 'leaders', 'are', 'bound', 'by', 'the']",122,26,RT,0
Twitter for iPhone, asking Hillary Clinton why she deleted and acid washed her Emails AFTER getting a subpoena from Congress Anybody else would be in jail for that yet the Dems refuse to even bring it up Rigged House Committee,2019-06-19 19:48:04,24196.0,105848,false,1.1414324784917176e+18,[],"['asking', 'Hillary', 'Clinton', 'why', 'she', 'deleted', 'and', 'acid', 'washed', 'her', 'Emails', 'AFTER', 'getting', 'a', 'subpoena', 'from', 'Congress', 'Anybody', 'else', 'would', 'be', 'in', 'jail', 'for', 'that', 'yet', 'the', 'Dems', 'refuse', 'to', 'even', 'bring', 'it', 'up', 'Rigged', 'House', 'Committee']",207,37,AFTER,0
Twitter for iPhone, Emails that Hillary and her lawyer deleted and acid washed AFTER GETTING A SUBPOENA FROM CONGRESS That is real Obstruction that the Dems want no part of because their hearings are RIGGED and a disgrace to our Country ,2019-06-19 14:18:12,19660.0,90069,false,1.1413494639041413e+18,[],"['Emails', 'that', 'Hillary', 'and', 'her', 'lawyer', 'deleted', 'and', 'acid', 'washed', 'AFTER', 'GETTING', 'A', 'SUBPOENA', 'FROM', 'CONGRESS', 'That', 'is', 'real', 'Obstruction', 'that', 'the', 'Dems', 'want', 'no', 'part', 'of', 'because', 'their', 'hearings', 'are', 'RIGGED', 'and', 'a', 'disgrace', 'to', 'our', 'Country']",218,38,AFTER,0
Twitter for iPhone,Wow The State Department said it has identified Security Incidents involving current or former employees and their handling of Crooked Hillary Clintons Emails This is really big Never admitted before Highly Classified Material Will the Dems investigate this ,2019-06-18 04:51:18,25397.0,82423,false,1.1408444121273262e+18,['@FoxNews'],"['Wow', 'The', 'State', 'Department', 'said', 'it', 'has', 'identified', 'Security', 'Incidents', 'involving', 'current', 'or', 'former', 'employees', 'and', 'their', 'handling', 'of', 'Crooked', 'Hillary', 'Clintons', 'Emails', 'This', 'is', 'really', 'big', 'Never', 'admitted', 'before', 'Highly', 'Classified', 'Material', 'Will', 'the', 'Dems', 'investigate', 'this']",258,38,,0
Twitter for iPhone, FoxNews Polls are always bad for me They were against Crooked Hillary also Something weird going on at Fox Our polls show us leading in all Swing States For the record I didnt spend hours with but rather a tiny fraction of that More Fake News,2019-06-17 23:49:43,16040.0,64663,false,1.1407685162887823e+18,"['@abcnews', '@BretBaier']","['FoxNews', 'Polls', 'are', 'always', 'bad', 'for', 'me', 'They', 'were', 'against', 'Crooked', 'Hillary', 'also', 'Something', 'weird', 'going', 'on', 'at', 'Fox', 'Our', 'polls', 'show', 'us', 'leading', 'in', 'all', 'Swing', 'States', 'For', 'the', 'record', 'I', 'didnt', 'spend', 'hours', 'with', 'but', 'rather', 'a', 'tiny', 'fraction', 'of', 'that', 'More', 'Fake', 'News']",243,46,I,0
Twitter for iPhone,When will the Fake News Media start asking Democrats if they are OK with the hiring of Christopher Steele a foreign agent paid for by Crooked Hillary and the DNC to dig up dirt and write a phony Dossier against the Presidential Candidate of the opposing party ,2019-06-16 20:36:10,22404.0,94861,false,1.1403574215478395e+18,[],"['When', 'will', 'the', 'Fake', 'News', 'Media', 'start', 'asking', 'Democrats', 'if', 'they', 'are', 'OK', 'with', 'the', 'hiring', 'of', 'Christopher', 'Steele', 'a', 'foreign', 'agent', 'paid', 'for', 'by', 'Crooked', 'Hillary', 'and', 'the', 'DNC', 'to', 'dig', 'up', 'dirt', 'and', 'write', 'a', 'phony', 'Dossier', 'against', 'the', 'Presidential', 'Candidate', 'of', 'the', 'opposing', 'party']",260,47,OK,0
Twitter for iPhone, and other really bad people SPIED ON MY CAMPAIGN They even had an insurance policy just in case Crooked Hillary Clinton and the Democrats lost their race for the Presidency This is the biggest amp worst political scandal in the history of the United States of America Sad ,2019-06-13 13:37:49,18899.0,74064,false,1.139164977271595e+18,[],"['and', 'other', 'really', 'bad', 'people', 'SPIED', 'ON', 'MY', 'CAMPAIGN', 'They', 'even', 'had', 'an', 'insurance', 'policy', 'just', 'in', 'case', 'Crooked', 'Hillary', 'Clinton', 'and', 'the', 'Democrats', 'lost', 'their', 'race', 'for', 'the', 'Presidency', 'This', 'is', 'the', 'biggest', 'amp', 'worst', 'political', 'scandal', 'in', 'the', 'history', 'of', 'the', 'United', 'States', 'of', 'America', 'Sad']",273,48,SPIED,0
Twitter for iPhone,Why are the Democrats not looking into all of the crimes committed by Crooked Hillary and the phony Russia Investigation They would get back their credibility Jerry Nadler Schiff would have a whole new future open to them Perhaps they could even run for President ,2019-05-20 12:13:31,19822.0,80370,false,1.1304464505576735e+18,[],"['Why', 'are', 'the', 'Democrats', 'not', 'looking', 'into', 'all', 'of', 'the', 'crimes', 'committed', 'by', 'Crooked', 'Hillary', 'and', 'the', 'phony', 'Russia', 'Investigation', 'They', 'would', 'get', 'back', 'their', 'credibility', 'Jerry', 'Nadler', 'Schiff', 'would', 'have', 'a', 'whole', 'new', 'future', 'open', 'to', 'them', 'Perhaps', 'they', 'could', 'even', 'run', 'for', 'President']",264,45,,0
Twitter for iPhone,RT Will Jerry Nadler ever look into the fact that Crooked Hillary deleted and acid washed emails AFTER getting a m ,2019-05-18 21:24:02,30525.0,0,false,1.1298602200108073e+18,['@realDonaldTrump:'],"['RT', 'Will', 'Jerry', 'Nadler', 'ever', 'look', 'into', 'the', 'fact', 'that', 'Crooked', 'Hillary', 'deleted', 'and', 'acid', 'washed', 'emails', 'AFTER', 'getting', 'a', 'm']",115,21,RT,0
Twitter for iPhone,RT Now THIS is obstruction FBI notes Hillary cover up operation work ticket archive cleanup FBI knew of coverup related ,2019-05-18 21:15:59,8370.0,0,false,1.1298581935496069e+18,['@TomFitton:'],"['RT', 'Now', 'THIS', 'is', 'obstruction', 'FBI', 'notes', 'Hillary', 'cover', 'up', 'operation', 'work', 'ticket', 'archive', 'cleanup', 'FBI', 'knew', 'of', 'coverup', 'related']",120,20,RT,0
Twitter for iPhone,Will Jerry Nadler ever look into the fact that Crooked Hillary deleted and acid washed emails AFTER getting a most powerful demand notice for them from Congress ,2019-05-17 12:16:40,30525.0,110801,false,1.1293600827838751e+18,[],"['Will', 'Jerry', 'Nadler', 'ever', 'look', 'into', 'the', 'fact', 'that', 'Crooked', 'Hillary', 'deleted', 'and', 'acid', 'washed', 'emails', 'AFTER', 'getting', 'a', 'most', 'powerful', 'demand', 'notice', 'for', 'them', 'from', 'Congress']",161,27,AFTER,0
Twitter for iPhone,Bernie Sanders The Economy is doing well and Im sure I dont have to give Trump any credit Im sure hell take all the credit that he wants Wrong Bernie the Economy is doing GREAT and would have CRASHED if my opponent and yours Crooked Hillary Clinton had ever won ,2019-05-13 13:59:34,22288.0,93608,false,1.1279364258345042e+18,[],"['Bernie', 'Sanders', 'The', 'Economy', 'is', 'doing', 'well', 'and', 'Im', 'sure', 'I', 'dont', 'have', 'to', 'give', 'Trump', 'any', 'credit', 'Im', 'sure', 'hell', 'take', 'all', 'the', 'credit', 'that', 'he', 'wants', 'Wrong', 'Bernie', 'the', 'Economy', 'is', 'doing', 'GREAT', 'and', 'would', 'have', 'CRASHED', 'if', 'my', 'opponent', 'and', 'yours', 'Crooked', 'Hillary', 'Clinton', 'had', 'ever', 'won']",262,50,I,0
Twitter for iPhone, The Democrats have nothing Just want to distract from this President The FBI was not doing its job the State Department was covering things up everyday for Hillary At the end of the day theyre fearful of what they did and should be fearful This is a tough ,2019-05-12 10:33:41,20507.0,88902,false,1.127522225224147e+18,[],"['The', 'Democrats', 'have', 'nothing', 'Just', 'want', 'to', 'distract', 'from', 'this', 'President', 'The', 'FBI', 'was', 'not', 'doing', 'its', 'job', 'the', 'State', 'Department', 'was', 'covering', 'things', 'up', 'everyday', 'for', 'Hillary', 'At', 'the', 'end', 'of', 'the', 'day', 'theyre', 'fearful', 'of', 'what', 'they', 'did', 'and', 'should', 'be', 'fearful', 'This', 'is', 'a', 'tough']",257,48,FBI,0
Twitter for iPhone,RT FBI Official Barack Obamas White House Was A Repository For Hillary Clintons Emails ,2019-05-11 11:59:05,8651.0,0,false,1.1271813285946327e+18,"['@TomFitton:', '@JudicialWatch']","['RT', 'FBI', 'Official', 'Barack', 'Obamas', 'White', 'House', 'Was', 'A', 'Repository', 'For', 'Hillary', 'Clintons', 'Emails']",87,14,RT,0
Twitter for iPhone,RT Hillary Clinton is STILL claiming the election was stolen from her It wasntShe had a failed message and complet ,2019-05-08 01:17:38,11039.0,0,false,1.1259327407199273e+18,['@GOPChairwoman:'],"['RT', 'Hillary', 'Clinton', 'is', 'STILL', 'claiming', 'the', 'election', 'was', 'stolen', 'from', 'her', 'It', 'wasntShe', 'had', 'a', 'failed', 'message', 'and', 'complet']",115,20,RT,0
